chr	peakStart	peakEnd	Gene ID	Gene Name	control score	treat score	fold change	p-value	q-value
chr6	33272851	33272925	ENSG00000231925	TAPBP	0.872136076198651	0.8729190680115998	1.0008977862908293	0.8774279785290796	1.0
chr6	31783301	31783375	ENSG00000204390	HSPA1L	0.9604050731868503	0.9599114817018612	0.999486059061151	0.8777726675624573	1.0
chr6	158734751	158734825	ENSG00000130338	TULP4	0.8983429854263756	0.8991924827774131	1.0009456269652224	0.8784440095751407	1.0
chr6	56418251	56418300	ENSG00000151914	DST	0.9283111144160545	0.9275556373385115	0.9991861811564993	0.8789269750230712	1.0
chr6	24651026	24651250	ENSG00000111802	TDP2	0.9211192478621244	0.9212578911101047	1.0001505160686872	0.8799470140811482	1.0
chr6	106634126	106634450	ENSG00000057663	ATG5	0.9603086659500123	0.9598030248825425	0.9994734598516097	0.8802796790784779	1.0
chr6	170881676	170881725	ENSG00000112592	TBP	0.8955019782514014	0.89516672661878	0.9996256271445921	0.8806243681118556	1.0
chr6	88299851	88299900	ENSG00000135336	ORC3	0.8974785901815143	0.8967007877514087	0.9991333470919365	0.8809289770250731	1.0
chr6	121768651	121768800	ENSG00000152661	GJA1	0.8700936923353186	0.8709755314461833	1.0010134990273265	0.881301722142563	1.0
chr6	30673626	30673650	ENSG00000137337	MDC1	0.7479905517432852	0.749343477228397	1.0018087467575074	0.8814359905450997	1.0
chr6	56323901	56324025	ENSG00000151914	DST	0.892742183256524	0.8935616622193006	1.0009179346267556	0.8829450070691311	1.0
chr6	28121176	28121200	ENSG00000198315	ZKSCAN8	0.7734347715830993	0.7757658999939349	1.0030139948402683	0.8838227617006396	1.0
chr6	111688876	111688950	ENSG00000009413	REV3L	0.8500315349373776	0.8510038336887642	1.001143838447662	0.8840291743194646	1.0
chr6	25600726	25600775	ENSG00000079691	LRRC16A	0.8924410854122621	0.8914589038037704	0.9988994437565164	0.8861935008081154	1.0
chr6	17626226	17626275	ENSG00000124789	NUP153	0.6601100680182376	0.6617687780009688	1.0025127778882557	0.8862415969523076	1.0
chr6	49518951	49519075	ENSG00000197261	C6orf141	0.717020223570493	0.7183600199325992	1.001868561468789	0.8868227586946306	1.0
chr6	107780476	107780525	ENSG00000164494	PDSS2	0.9053079126839279	0.9059071693906876	1.0006619368928116	0.8868949029109189	1.0
chr6	142764601	142764625	ENSG00000112414	GPR126	0.9179078232408815	0.9173411534737455	0.9993826506836653	0.887514140767394	1.0
chr6	161557551	161557600	ENSG00000026652	AGPAT4	0.9175042163961175	0.9190533962311566	1.0016884716248218	0.8883538192847502	1.0
chr6	144263401	144263425	ENSG00000118495	PLAGL1	0.7293847161520794	0.7287343377985958	0.9991083191913935	0.8884640396151907	1.0
chr6	43473526	43473575	ENSG00000137221	TJAP1	0.902011016897214	0.9027540048904396	1.0008237016835797	0.8889329770210651	1.0
chr6	56462676	56462775	ENSG00000151914	DST	0.8394780788532952	0.8405211841832613	1.0012425641076785	0.8897786675564453	1.0
chr6	144416651	144416725	ENSG00000169976	SF3B5	0.42408991019951237	0.4211066292279123	0.9929654516651986	0.8898648398147898	1.0
chr6	44414401	44414450	ENSG00000096401	CDC5L	0.9106468067568049	0.9111778915780732	1.0005831951721873	0.8902035168301434	1.0
chr6	4060851	4060950	ENSG00000112739	PRPF4B	0.8245329294987245	0.8234646855799928	0.9987044254019288	0.8902756610464319	1.0
chr6	22113551	22113625	ENSG00000272168	CASC15	0.8467347480221592	0.8456789953484045	0.9987531482837798	0.8910291673054436	1.0
chr6	170862251	170862400	ENSG00000008018	PSMB1	0.8339366270315444	0.8350334563509966	1.0013152430099592	0.8922936950964979	1.0
chr6	24596626	24596675	ENSG00000137261	KIAA0319	0.8943791608330874	0.8930966778074705	0.9985660633858884	0.8924079234389545	1.0
chr6	136657076	136657150	ENSG00000260418	RP3-406A7.7	0.764160601021411	0.7629416411941633	0.9984048381641001	0.8925762599436273	1.0
chr6	30154201	30154275	ENSG00000234127	TRIM26	0.8299508730380902	0.8312878991203556	1.0016109701498006	0.8928768608448289	1.0
chr6	100957101	100957150	ENSG00000112249	ASCC3	0.9406020164624941	0.9410854597779541	1.0005139722294858	0.8929510090671252	1.0
chr6	20102526	20102550	ENSG00000172197	MBOAT1	0.8050297594073893	0.8035732582950424	0.9981907487327933	0.8930832734636538	1.0
chr6	127768351	127768425	ENSG00000214338	SOGA3	0.8168381897427028	0.8160002405679448	0.9989741552423964	0.8938868798728659	1.0
chr6	127837526	127837650	ENSG00000214338	SOGA3	0.8679125066376218	0.868614293605129	1.00080859183632	0.8942836730624518	1.0
chr6	56458826	56458875	ENSG00000151914	DST	0.8072966098469232	0.808053449931641	1.000937499396735	0.8949850751652554	1.0
chr6	170890901	170890975	ENSG00000071994	PDCD2	0.8612823549556451	0.8616283532979901	1.0004017246380983	0.896105314523733	1.0
chr6	90578051	90578125	ENSG00000118412	CASP8AP2	0.8416741144015355	0.842049394314586	1.0004458731789767	0.8962976991005019	1.0
chr6	3271251	3271275	ENSG00000180822	PSMG4	0.7461710254831582	0.7425350625529528	0.995127172181671	0.8972075178281385	1.0
chr6	29910301	29910350	ENSG00000206503	HLA-A	0.8521687640015266	0.85284961486832	1.0007989624773341	0.8975682389095803	1.0
chr6	158924101	158924150	ENSG00000130338	TULP4	0.8206931597217535	0.8217881638842627	1.0013342430718934	0.8984319654990326	1.0
chr6	86324276	86324375	ENSG00000271793	RP11-321N4.5	0.9558896778561315	0.9560763994262804	1.0001953379918984	0.900107314521729	1.0
chr6	17609651	17609700	ENSG00000137414	FAM8A1	0.9136922312005593	0.91296516101709	0.999204250448191	0.9002195388581775	1.0
chr6	28097301	28097325	ENSG00000196812	ZSCAN16	0.7479004467834132	0.748505979986382	1.000809644125195	0.9004499995490987	1.0
chr6	127839801	127839925	ENSG00000214338	SOGA3	0.8423825533211229	0.8427831122009662	1.0004755070938545	0.9005782559336113	1.0
chr6	122753251	122753425	ENSG00000025156	HSF2	0.9467645669866902	0.9473432504741217	1.0006112221639993	0.9010612213815417	1.0
chr6	56417526	56417625	ENSG00000151914	DST	0.9104950925597383	0.9110959272315332	1.0006598988580002	0.9011053095137179	1.0
chr6	170068176	170068225	ENSG00000184465	WDR27	0.8887580541663941	0.8893172214048781	1.0006291557481395	0.9018267516766015	1.0
chr6	129898976	129899000	ENSG00000146376	ARHGAP18	0.8846854021253607	0.8840517618219539	0.9992837676513203	0.902121340559779	1.0
chr6	71567726	71567825	ENSG00000112305	SMAP1	0.8892126360523458	0.8886091135871413	0.9993212844254173	0.9025742459175893	1.0
chr6	147885601	147885650	ENSG00000203727	SAMD5	0.9189526680293576	0.9195040897719519	1.000600054564047	0.9030010991972954	1.0
chr6	56418001	56418100	ENSG00000151914	DST	0.8711563283855316	0.87048233747885	0.999226326108506	0.9030411793174556	1.0
chr6	168351926	168352050	ENSG00000130396	MLLT4	0.9272462156776103	0.927511161201331	1.0002857337341917	0.9035642248855462	1.0
chr6	31827126	31827200	ENSG00000204386	NEU1	0.8185186373630582	0.8193523813893844	1.001018601151236	0.9036403771138506	1.0
chr6	36891401	36891525	ENSG00000198663	C6orf89	0.9324008109045429	0.9330521522642066	1.0006985636992656	0.9042415789162536	1.0
chr6	167453476	167453525	ENSG00000213066	FGFR1OP	0.9070442822109087	0.9076311915169373	1.000647056949191	0.9043898753608464	1.0
chr6	33289101	33289150	ENSG00000204209	DAXX	0.8607990877402061	0.8600893816121278	0.9991755263938052	0.9050010971932894	1.0
chr6	143093876	143093950	ENSG00000010818	HIVEP2	0.8685049620250221	0.8689596771823522	1.000523560805306	0.9051814577340103	1.0
chr6	116599176	116599575	ENSG00000111817	DSE	0.9523875912731673	0.9523771830454187	0.9999890714370453	0.9060151242333424	1.0
chr6	26378126	26378175	ENSG00000186470	BTN3A2	0.8848202336346507	0.8841407813676672	0.9992321013453858	0.9062335608882155	1.0
chr6	43489026	43489175	ENSG00000171453	POLR1C	0.8987456204918133	0.8982619588288917	0.9994618481004036	0.9063337611886161	1.0
chr6	52533551	52533575	ENSG00000216775	RP1-152L7.5	0.7376715118765652	0.7429248147614561	1.0071214663984067	0.9068367666966266	1.0
chr6	96053776	96053800	ENSG00000172469	MANEA	0.9204057026168374	0.9211474544136383	1.0008058965678852	0.9076964852740629	1.0
chr6	7249176	7249250	ENSG00000124782	RREB1	0.8678700164150348	0.8667768023082949	0.9987403481096677	0.9081914747580413	1.0
chr6	136582426	136582500	ENSG00000029363	BCLAF1	0.5677164172254293	0.5684046858355255	1.0012123457930984	0.9083077071065059	1.0
chr6	28194951	28195025	ENSG00000137185	ZSCAN9	0.7925477689020336	0.7915426917115113	0.9987318402373213	0.9090772454135817	1.0
chr6	10709676	10709750	ENSG00000111845	PAK1IP1	0.9535820771979819	0.9540389585088626	1.0004791211179462	0.9096864632400168	1.0
chr6	121768276	121768400	ENSG00000152661	GJA1	0.8020195936539172	0.802850860161376	1.0010364665826574	0.9104119134149165	1.0
chr6	136878651	136878725	ENSG00000197442	MAP3K5	0.9169309417752749	0.9160678691078797	0.9990587375471002	0.9105541978414852	1.0
chr6	88410276	88410375	ENSG00000135334	AKIRIN2	0.790319129353545	0.788825585822879	0.9981102019738689	0.910738566394222	1.0
chr6	44268201	44268300	ENSG00000178233	TMEM151B	0.9595031457783983	0.9587887307033274	0.9992554322742825	0.9107966825684544	1.0
chr6	127608026	127608050	ENSG00000118518	RNF146	0.8329795184761649	0.8345692355592756	1.0019084707941186	0.911117323529736	1.0
chr6	5369201	5369325	ENSG00000145982	FARS2	0.903585367382258	0.9045151206836417	1.0010289601126203	0.9112155198241284	1.0
chr6	160526451	160526525	ENSG00000197081	IGF2R	0.9170823164307764	0.9174159493934113	1.0003637982726932	0.9115501888274661	1.0
chr6	31597501	31597575	ENSG00000204469	PRRC2A	0.925139399690598	0.9255269716400467	1.000418933567826	0.9124539955370786	1.0
chr6	24533876	24533925	ENSG00000112294	ALDH5A1	0.851662467339375	0.8525201088941211	1.0010070204894967	0.9126964802640478	1.0
chr6	30530526	30530575	ENSG00000204576	PRR3	0.7318086825448241	0.7298946709490935	0.9973845464786306	0.9127686244803362	1.0
chr6	30152426	30152500	ENSG00000234127	TRIM26	0.8475657717805478	0.8464800006616346	0.9987189535549174	0.9129750370991612	1.0
chr6	158094701	158094775	ENSG00000175048	ZDHHC14	0.8294039997519984	0.8285448494919019	0.9989641353787136	0.9131594056518981	1.0
chr6	31129351	31129400	ENSG00000137310	TCF19	0.8099518100818599	0.8086077350717501	0.9983405494087679	0.9133157181205229	1.0
chr6	37336601	37336675	ENSG00000112130	RNF8	0.8687991189518633	0.8682425513978098	0.999359382920732	0.916143370597825	1.0
chr6	30530251	30530300	ENSG00000204576	PRR3	0.7834318504885325	0.7824891639321597	0.9987967216857664	0.9163998833668503	1.0
chr6	90341001	90341075	ENSG00000135299	ANKRD6	0.8702529712046421	0.8710163611646047	1.000877204657981	0.9168968768568369	1.0
chr6	36168551	36168600	ENSG00000096070	BRPF3	0.8129997405913691	0.8143163241774374	1.0016194145217199	0.9171994817640463	1.0
chr6	136513476	136513650	ENSG00000171408	PDE7B	0.9288318042216622	0.9292841572954856	1.0004870129034853	0.9181113044976908	1.0
chr6	36077876	36077925	ENSG00000112062	MAPK14	0.8864849061112128	0.8859071982959005	0.9993483162416757	0.9188307426545664	1.0
chr6	170110251	170110325	ENSG00000130024	PHF10	0.9086135696847779	0.9093299323304279	1.000788412884807	0.9189730270811352	1.0
chr6	57055076	57055200	ENSG00000112210	RAB23	0.9290560765867638	0.9284193751417125	0.9993146792092567	0.9190050911772634	1.0
chr6	33170401	33170425	ENSG00000112473	SLC39A7	0.6507358281476754	0.6519428696233801	1.0018548870732085	0.9196423650878105	1.0
chr6	3020576	3020650	ENSG00000270346	RP1-90J20.12	0.9362078035498982	0.9367339826881745	1.0005620324208804	0.9197405613822031	1.0
chr6	105725826	105725925	ENSG00000085377	PREP	0.9210035371717028	0.921503116113508	1.0005424289067764	0.9199770340911482	1.0
chr6	154727451	154727525	ENSG00000153721	CNKSR3	0.8344003298724433	0.8337750372010476	0.9992506083123298	0.9206383560737915	1.0
chr6	158733801	158733850	ENSG00000130338	TULP4	0.816203863720311	0.8159203947132867	0.9996526982784274	0.920942964987009	1.0
chr6	30585626	30585675	ENSG00000204569	PPP1R10	0.855658520795681	0.8567161019356576	1.00123598505043	0.9213477742006271	1.0
chr6	131908751	131908800	ENSG00000112282	MED23	0.9134021403622451	0.9126509031790905	0.9991775394977105	0.9215040866692519	1.0
chr6	52269701	52269775	ENSG00000170915	PAQR8	0.6490028766209521	0.6495103142572124	1.0007818727074096	0.9216243270297324	1.0
chr6	30568776	30568850	ENSG00000204569	PPP1R10	0.8777682892697718	0.878507598212066	1.0008422597983224	0.922325729132536	1.0
chr6	87968276	87968350	ENSG00000188994	ZNF292	0.8485546978065878	0.8492383320610059	1.0008056454771685	0.9224519815110406	1.0
chr6	128643226	128643350	ENSG00000152894	PTPRK	0.9428153382525336	0.942907928499044	1.0000982061308867	0.9234299364429495	1.0
chr6	102516401	102516450	ENSG00000164418	GRIK2	0.8849345634638435	0.8842704706136842	0.9992495571112515	0.9253638022406792	1.0
chr6	34558226	34558325	ENSG00000196821	C6orf106	0.6816900233293269	0.6796511444623623	0.9970090821382321	0.9272776279783287	1.0
chr6	28268776	28268900	ENSG00000137338	PGBD1	0.8715774562818085	0.8723806005995612	1.0009214835835463	0.9272796319843367	1.0
chr6	148869601	148869725	ENSG00000111961	SASH1	0.8775743446151326	0.8768716707960769	0.9991992999529129	0.928940952964977	1.0
chr6	4032276	4032350	ENSG00000112739	PRPF4B	0.8836720542464033	0.8831331595329118	0.9993901643591626	0.9290130971812653	1.0
chr6	101296476	101296550	ENSG00000112249	ASCC3	0.913459685767657	0.9142033415348313	1.0008141090173557	0.9295000706412118	1.0
chr6	119135876	119135975	ENSG00000111877	MCM9	0.8079995825821272	0.8097238366149201	1.0021339788657844	0.9299970641311983	1.0
chr6	52366776	52366850	ENSG00000096093	EFHC1	0.9488454897867324	0.9484051942158301	0.9995359670508617	0.9306082859636413	1.0
chr6	160169476	160169575	ENSG00000112096	SOD2	0.8700135152798932	0.8702525052077316	1.0002746967991198	0.9321032744456168	1.0
chr6	7248976	7249075	ENSG00000124782	RREB1	0.8594270212135984	0.859829886716532	1.000468760573021	0.9328126925724524	1.0
chr6	36867251	36867275	ENSG00000198663	C6orf89	0.9320801170380747	0.9317199213510706	0.9996135571605704	0.9331233135036939	1.0
chr6	106634001	106634075	ENSG00000057663	ATG5	0.9444644139117316	0.9441433253119391	0.999660031023866	0.9333056780504227	1.0
chr6	3273051	3273150	ENSG00000180822	PSMG4	0.9115440097703045	0.9110217164654903	0.9994270234906752	0.9333678022366712	1.0
chr6	38142601	38142625	ENSG00000183826	BTBD9	0.7979453164775963	0.7984613540258884	1.0006467079104744	0.9336042749456163	1.0
chr6	121768551	121768625	ENSG00000152661	GJA1	0.617754626836217	0.6170362716893382	0.9988371513289058	0.9338126915704493	1.0
chr6	130461026	130461075	ENSG00000198945	L3MBTL3	0.8653050122537336	0.8646381802073618	0.9992293676369273	0.9342435528621715	1.0
chr6	99729176	99729200	ENSG00000146267	FAXC	0.7948133964310212	0.7961942676310384	1.0017373526996622	0.9348748147546946	1.0
chr6	52129026	52129275	ENSG00000112118	MCM3	0.9454371427854034	0.9453623441674515	0.9999208846209157	0.9349108868628389	1.0
chr6	42196001	42196100	ENSG00000124496	TRERF1	0.8667367050335437	0.8660456878725066	0.9992027369361144	0.9349128908688469	1.0
chr6	33284226	33284300	ENSG00000236104	ZBTB22	0.897320060534043	0.8975844354588882	1.0002946272310995	0.9349790230671111	1.0
chr6	36891176	36891275	ENSG00000198663	C6orf89	0.9475343593813632	0.9473530112639346	0.9998086105103914	0.9356203049896744	1.0
chr6	170104576	170104625	ENSG00000185127	C6orf120	0.8393917682303357	0.8390756196593463	0.9996233599339961	0.936546155765375	1.0
chr6	1612201	1612225	ENSG00000054598	FOXC1	0.7383255817076013	0.7384839549296278	1.0002145032299439	0.9376203029856683	1.0
chr6	134491076	134491150	ENSG00000118515	SGK1	0.9113606604829136	0.911193487429123	0.9998165676213168	0.9376343310277244	1.0
chr6	99728876	99728950	ENSG00000146267	FAXC	0.8621595971195728	0.8617172964784587	0.9994869851909185	0.9377726074422771	1.0
chr6	89808401	89808450	ENSG00000154548	SRSF12	0.8432728990875004	0.8430803123116976	0.9997716198682405	0.9382375368361354	1.0
chr6	41566726	41566800	ENSG00000137166	FOXP4	0.8810278144485372	0.881335703610042	1.0003494658811625	0.9384860335811287	1.0
chr6	31827651	31827675	ENSG00000204386	NEU1	0.8057259771907115	0.8061536848923485	1.0005308351893136	0.9386623861098335	1.0
chr6	15523176	15523250	ENSG00000047579	DTNBP1	0.8577607646027429	0.8584148287676745	1.0007625251607708	0.9390712033354676	1.0
chr6	116263551	116263650	ENSG00000111816	FRK	0.8586990634021802	0.8590112319364089	1.0003635365956869	0.9408848287727166	1.0
chr6	160148551	160148600	ENSG00000112096	SOD2	0.7060444321513049	0.7034421561525132	0.9963142886193966	0.9415902388875362	1.0
chr6	99858751	99858800	ENSG00000132424	PNISR	0.8920744128739632	0.8915696657889495	0.9994341872407397	0.9419870320771222	1.0
chr6	63990701	63990750	ENSG00000146166	LGSN	0.8946381853523653	0.8952760850912949	1.0007130253876637	0.9422014607199792	1.0
chr6	44267351	44267450	ENSG00000178233	TMEM151B	0.9527720358274943	0.9516049272981923	0.9987750390592769	0.9430571712853996	1.0
chr6	147684676	147684750	ENSG00000164506	STXBP5	0.9260719720382627	0.9263507701798162	1.00030105450761	0.944544143743343	1.0
chr6	153296051	153296200	ENSG00000112029	FBXO5	0.8617773473456222	0.8615246092121964	0.9997067245568658	0.944576207839471	1.0
chr6	105726001	105726025	ENSG00000085377	PREP	0.8259605836279508	0.8255818655866414	0.9995414817016498	0.9478888297707116	1.0
chr6	90353476	90353550	ENSG00000112159	MDN1	0.9225336192446273	0.921888849687918	0.9993010882820321	0.9482475468461454	1.0
chr6	44413476	44413550	ENSG00000096401	CDC5L	0.901943017233149	0.9023103606271204	1.0004072800464694	0.9484619754890025	1.0
chr6	24650351	24650400	ENSG00000111802	TDP2	0.8539102553888495	0.8541218577369045	1.0002478039661893	0.948956964972981	1.0
chr6	170067601	170067700	ENSG00000184465	WDR27	0.8450041145211047	0.8453907697195122	1.0004575778883948	0.9493357221084949	1.0
chr6	160219176	160219200	ENSG00000112110	MRPL18	0.790454017272781	0.7902007295351817	0.9996795667653469	0.9510852193534877	1.0
chr6	26522876	26522925	ENSG00000228223	HCG11	0.9244727528811343	0.9243444728554789	0.9998612397983007	0.9516563610657705	1.0
chr6	33424251	33424350	ENSG00000213588	ZBTB9	0.8830285502825191	0.8826737369321843	0.9995981858681452	0.9518126735343952	1.0
chr6	43639501	43639550	ENSG00000172426	RSPH9	0.940641396361505	0.9402438339563107	0.9995773496608462	0.9518447376305235	1.0
chr6	56473401	56473425	ENSG00000151914	DST	0.8081975877541235	0.8075286515702355	0.9991723110857742	0.9519068618167718	1.0
chr6	90345876	90345950	ENSG00000083099	LYRM2	0.931099063674287	0.9306952888826481	0.999566346044807	0.9525842158474791	1.0
chr6	17292976	17293025	ENSG00000112183	RBM24	0.7659664960820871	0.7668886051418355	1.0012038503830978	0.952958964970977	1.0
chr6	57012826	57012875	ENSG00000112200	ZNF451	0.8187343332572199	0.8198938795343412	1.001416266827981	0.9529850170490811	1.0
chr6	32097101	32097175	ENSG00000204315	FKBPL	0.6085857542554574	0.6063909031134105	0.9963935219865078	0.9536784031278526	1.0
chr6	160872376	160872575	ENSG00000146477	SLC22A3	0.9231428508289072	0.9233563744019136	1.000231300684195	0.9543778012246481	1.0
chr6	136513326	136513425	ENSG00000171408	PDE7B	0.9001905048810811	0.8997750726543325	0.9995385063222774	0.9546643740837935	1.0
chr6	27419051	27419125	ENSG00000096654	ZNF184	0.7962959632986587	0.7960874434726364	0.9997381377833958	0.9548266985704423	1.0
chr6	31704101	31704125	ENSG00000213719	CLIC1	0.011163843104279255	0.011741282816307222	1.0517240977532751	0.9550691832974115	1.0
chr6	86098776	86098850	ENSG00000234155	RP11-30P6.6	0.8078415143117245	0.8075417729252601	0.999628960159692	0.9554960365771177	1.0
chr6	42979626	42979675	ENSG00000112640	PPP2R5D	0.8551929894777237	0.8544660235025371	0.9991499392720342	0.95715535355175	1.0
chr6	132834201	132834225	ENSG00000079950	STX7	0.9352940522123288	0.9355875373503557	1.0003137891632399	0.9586443300157014	1.0
chr6	160176401	160176625	ENSG00000112096	SOD2	0.7650464748585204	0.7651369435466042	1.0001182525389722	0.958964970976983	1.0
chr6	111689101	111689125	ENSG00000009413	REV3L	0.8341160943288601	0.8335647109383123	0.9993389608541344	0.9596663730797865	1.0
chr6	83905601	83905700	ENSG00000013392	RWDD2A	0.8360266469101975	0.83598547451114	0.9999507522885669	0.9597044491939387	1.0
chr6	109786926	109787050	ENSG00000135596	MICAL1	0.9309769939544915	0.9310655527286232	1.0000951245570049	0.9600691782873965	1.0
chr6	30584526	30584625	ENSG00000204569	PPP1R10	0.8956055674672948	0.8958233176928323	1.0002431318355391	0.9607244882520157	1.0
chr6	35393826	35393975	ENSG00000112033	PPARD	0.8887805294945962	0.8892997037827385	1.000584142283627	0.9612315017720423	1.0
chr6	4032001	4032100	ENSG00000112739	PRPF4B	0.9179009725990784	0.9183932445574343	1.0005363018158289	0.9612816019222425	1.0
chr6	43491626	43491650	ENSG00000171453	POLR1C	0.8668388460891275	0.8667633689685177	0.999912928313088	0.9615321026732438	1.0
chr6	126210826	126211000	ENSG00000111912	NCOA7	0.7509032499884598	0.7510702213304477	1.0002223606596328	0.9620010400791181	1.0
chr6	129899526	129899650	ENSG00000146376	ARHGAP18	0.9067002807256423	0.9067066653975874	1.0000070416565217	0.9624499374249124	1.0
chr6	88410451	88410525	ENSG00000135334	AKIRIN2	0.7508845279215458	0.7505916041394031	0.9996098950354543	0.9646483320156993	1.0
chr6	42018251	42018325	ENSG00000137413	TAF8	0.9107562088436332	0.9104856907321545	0.9997029741781039	0.9647164682199717	1.0
chr6	74135076	74135150	ENSG00000164430	MB21D1	0.8121155984798971	0.8114465231198155	0.9991761328543203	0.9647184722259797	1.0
chr6	64282001	64282075	ENSG00000112245	PTP4A1	0.003215799596725507	0.003367636204358316	1.047215817735476	0.9648367085804523	1.0
chr6	155578976	155579000	ENSG00000029639	TFB1M	0.8063485251447354	0.805849038493435	0.9993805573697667	0.9658246835424013	1.0
chr6	133847126	133847150	ENSG00000112319	EYA4	0.51124898445137	0.5110840005425644	0.9996772924468835	0.9661333004676348	1.0
chr6	43305151	43305200	ENSG00000171467	ZNF318	0.7858729923628128	0.7859099339317852	1.000047007047362	0.9670010350691032	1.0
chr6	3105851	3105925	ENSG00000137275	RIPK1	0.8391707820089895	0.8397922281923103	1.0007405479273634	0.9675902128354581	1.0
chr6	24596451	24596600	ENSG00000137261	KIAA0319	0.9060660415107309	0.9059385072948669	0.9998592440175207	0.9687284882480077	1.0
chr6	36078301	36078350	ENSG00000112062	MAPK14	0.911426522302818	0.9116874651170398	1.0002863015370262	0.9692395097800504	1.0
chr6	107361151	107361250	ENSG00000130349	C6orf203	0.780615091434751	0.7806739700828595	1.0000754259669773	0.9693597501405309	1.0
chr6	25983651	25983800	ENSG00000112343	TRIM38	0.8091634516192698	0.8087327512751804	0.9994677214557485	0.9694238783327872	1.0
chr6	30539201	30539300	ENSG00000204574	ABCF1	0.8791728905344005	0.8785396782689613	0.9992797636593932	0.9699429158888618	1.0
chr6	163991751	163991800	ENSG00000112531	QKI	0.9416977033875125	0.9414516277065295	0.9997386893053919	0.9700631562493425	1.0
chr6	143094926	143094975	ENSG00000010818	HIVEP2	0.7883059375397935	0.7875836494068491	0.9990837464256599	0.9701252804355908	1.0
chr6	127610351	127610400	ENSG00000093144	ECHDC1	0.9093576629756747	0.9091844451015826	0.9998095162320123	0.9705040375711046	1.0
chr6	12164426	12164500	ENSG00000095951	HIVEP1	0.762348757045047	0.7620486393350393	0.9996063249172583	0.971381792202613	1.0
chr6	43306626	43306675	ENSG00000171467	ZNF318	0.7800096304464595	0.7793463324770418	0.9991496284872302	0.9719970220470721	1.0
chr6	90571901	90572000	ENSG00000118412	CASP8AP2	0.8560939425007956	0.8562509522289741	1.0001834024519782	0.9729489249008768	1.0
chr6	31827276	31827525	ENSG00000204386	NEU1	0.8708735139360596	0.8704542847052092	0.9995186106545421	0.9737044351658967	1.0
chr6	76623876	76623900	ENSG00000196586	MYO6	0.8462572828684365	0.8458324583725843	0.9994979960533843	0.9740671602533464	1.0
chr6	28268551	28268600	ENSG00000137338	PGBD1	0.8532855566030574	0.8544988066036258	1.001421856951849	0.9743998252506761	1.0
chr6	32097201	32097225	ENSG00000204315	FKBPL	0.6655807765813098	0.6651531373542946	0.9993574946241511	0.9744278813347882	1.0
chr6	33286426	33286475	ENSG00000204209	DAXX	0.803079885259861	0.8031492595086827	1.000086385240242	0.974576177779381	1.0
chr6	17764401	17764475	ENSG00000137177	KIF13A	0.8690641786361658	0.8692052981313928	1.0001623809825513	0.9748286825363902	1.0
chr6	90345226	90345300	ENSG00000083099	LYRM2	0.8326089559679176	0.833008372702262	1.0004797170766437	0.9757324892460028	1.0
chr6	134308226	134308300	ENSG00000028839	TBPL1	0.8685023383108704	0.8687289938033622	1.0002609728062823	0.9759429098768438	1.0
chr6	149699801	149699825	ENSG00000055208	TAB2	0.4647902847117792	0.46457839875184337	0.9995441256693496	0.9759549339128919	1.0
chr6	31127101	31127200	ENSG00000137310	TCF19	0.8984335000814785	0.8987717108202552	1.0003764449330375	0.9762695628561494	1.0
chr6	114262076	114262175	ENSG00000196591	HDAC2	0.9740541375344117	0.973909191518582	0.999851193059765	0.9765942118294471	1.0
chr6	44226426	44226550	ENSG00000146232	NFKBIE	0.9213493175616386	0.9218660533463061	1.000560846765519	0.9766322879435992	1.0
chr6	16146976	16147050	ENSG00000007944	MYLIP	0.8865675878825804	0.8867382280924078	1.0001924728719611	0.9776282789295803	1.0
chr6	15496476	15496750	ENSG00000008083	JARID2	0.9004854235652191	0.9006650119200995	1.000199435049342	0.9776583390197003	1.0
chr6	106555476	106555550	ENSG00000057657	PRDM1	0.8838523842671475	0.8836312553522317	0.9997498123907884	0.978782586390194	1.0
chr6	57012426	57012650	ENSG00000112200	ZNF451	0.9409111282891777	0.9408698664432694	0.9999561469253921	0.9789529269008749	1.0
chr6	147525126	147525225	ENSG00000233452	STXBP5-AS1	0.814488882709381	0.8153181028733486	1.0010180865344769	0.9800050300550801	1.0
chr6	53133751	53133800	ENSG00000012660	ELOVL5	0.7546269504597467	0.7541691110075242	0.9993932903510223	0.9801493184876569	1.0
chr6	2833826	2833850	ENSG00000021355	SERPINB1	0.9115672492227525	0.9114475979439003	0.9998687411390063	0.98037777517257	1.0
chr6	64395601	64395625	ENSG00000118482	PHF3	0.8432195780181991	0.843499634152516	1.0003321271725867	0.9813236660083507	1.0
chr6	42046426	42046500	ENSG00000137413	TAF8	0.896230831710397	0.8964269490269056	1.0002188245589971	0.9814859904949995	1.0
chr6	130460876	130460900	ENSG00000198945	L3MBTL3	0.9120036330152239	0.9124249635680086	1.0004619834149033	0.9824859894929965	1.0
chr6	30569051	30569175	ENSG00000204569	PPP1R10	0.9268266455492976	0.9267892232607018	0.9999596232059409	0.9827625423221019	1.0
chr6	43581951	43582150	ENSG00000170734	POLH	0.8829902346301082	0.8827946423171564	0.9997784887020481	0.9829950070190311	1.0
chr6	41568076	41568150	ENSG00000137166	FOXP4	0.9108277176713006	0.9106520109678432	0.9998070911764668	0.9832535237940644	1.0
